id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,game_id,spread,provider_used
401752802,2025,1,regular,2025-08-29T23:00:00.000Z,False,True,False,False,,3936.0,Spartan Stadium,127,Michigan State,fbs,Big Ten,23.0,"[7, 14, 2, 0]",1.0,1368.0,1403.0,2711,Western Michigan,fbs,Mid-American,6.0,"[0, 0, 0, 6]",0.0,1345.0,1310.0,3.7661354973196874,,,401752802,-21.5,Bovada
401761589,2025,1,regular,2025-08-29T23:00:00.000Z,False,True,True,False,,3628.0,Bank of America Stadium,2429,Charlotte,fbs,American Athletic,11.0,"[3, 0, 0, 8]",0.042695220559835434,1254.0,1221.0,2026,App State,fbs,Sun Belt,34.0,"[0, 17, 10, 7]",0.9573047794401646,1428.0,1461.0,3.6672300484451488,,Duke’s Mayo Classic,401761589,3.0,Bovada
401752667,2025,1,regular,2025-08-30T00:00:00.000Z,False,True,False,False,,4727.0,McLane Stadium,239,Baylor,fbs,Big 12,24.0,"[3, 7, 7, 7]",0.3652919828891754,1604.0,1569.0,2,Auburn,fbs,SEC,38.0,"[7, 10, 14, 7]",0.6347080171108246,1574.0,1609.0,5.207606567811596,,,401752667,1.0,Bovada
401754375,2025,1,regular,2025-08-30T00:00:00.000Z,False,True,False,False,,3726.0,Folsom Field,38,Colorado,fbs,Big 12,20.0,"[7, 3, 3, 7]",0.19433777034282684,1634.0,1613.0,59,Georgia Tech,fbs,ACC,27.0,"[0, 13, 7, 7]",0.8056622296571732,1536.0,1557.0,5.409469095229784,,,401754375,3.5,Bovada
401757224,2025,1,regular,2025-08-30T01:30:00.000Z,False,True,True,False,,3631.0,BBVA Compass Stadium,2534,Sam Houston,fbs,Conference USA,21.0,"[7, 0, 0, 14]",0.03245411068201065,1411.0,1397.0,2439,UNLV,fbs,Mountain West,38.0,"[14, 10, 7, 7]",0.9675458893179893,1619.0,1633.0,3.6618211785683403,,,401757224,9.0,Bovada
401760358,2025,1,regular,2025-08-30T02:30:00.000Z,False,True,False,False,,3935.0,CEFCU Stadium,23,San José State,fbs,Mountain West,14.0,"[0, 7, 7, 0]",0.12722167372703552,1484.0,1467.0,2117,Central Michigan,fbs,Mid-American,16.0,"[10, 3, 0, 3]",0.8727783262729645,1235.0,1252.0,6.0997865114863705,,,401760358,-14.5,Bovada
401752797,2025,1,regular,2025-08-30T16:00:00.000Z,False,True,False,False,,3665.0,SECU Stadium,120,Maryland,fbs,Big Ten,39.0,"[7, 26, 6, 0]",0.9894888997077942,1438.0,1509.0,2226,Florida Atlantic,fbs,American Athletic,7.0,"[7, 0, 0, 0]",0.01051110029220581,1311.0,1240.0,4.6495327038332155,,,401752797,-12.5,Bovada
401752676,2025,1,regular,2025-08-30T16:00:00.000Z,False,True,True,False,,5348.0,Mercedes-Benz Stadium,2633,Tennessee,fbs,SEC,45.0,"[17, 14, 7, 7]",0.9442566633224487,1776.0,1799.0,183,Syracuse,fbs,ACC,26.0,"[0, 14, 6, 6]",0.05574333667755127,1499.0,1476.0,4.3399094147520065,,Aflac Kickoff,401752676,-13.5,Bovada
401752801,2025,1,regular,2025-08-30T16:00:00.000Z,False,True,False,False,,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,31.0,"[14, 7, 7, 3]",0.988307774066925,1207.0,1293.0,2050,Ball State,fbs,Mid-American,0.0,"[0, 0, 0, 0]",0.011692225933074951,1224.0,1138.0,2.588454535328131,,,401752801,-16.5,Bovada
401752677,2025,1,regular,2025-08-30T16:00:00.000Z,False,True,False,False,,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,14.0,"[0, 7, 0, 7]",0.750937283039093,1974.0,1977.0,251,Texas,fbs,SEC,7.0,"[0, 0, 0, 7]",0.24906271696090698,1861.0,1858.0,3.8398377534422923,,,401752677,-2.0,Bovada
401752673,2025,1,regular,2025-08-30T16:00:00.000Z,False,True,False,False,,3815.0,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,17.0,"[3, 7, 0, 7]",0.0314677357673645,1119.0,1107.0,344,Mississippi State,fbs,SEC,34.0,"[10, 3, 21, 0]",0.9685322642326355,1412.0,1424.0,4.441994027739813,,,401752673,14.5,Bovada
401752803,2025,1,regular,2025-08-30T16:00:00.000Z,False,True,False,False,,4729.0,Yulman Stadium,2655,Tulane,fbs,American Athletic,23.0,"[7, 13, 3, 0]",0.9883838891983032,1616.0,1644.0,77,Northwestern,fbs,Big Ten,3.0,"[3, 0, 0, 0]",0.011616110801696777,1431.0,1403.0,3.4735579019831504,,,401752803,-5.0,Bovada
401752670,2025,1,regular,2025-08-30T16:45:00.000Z,False,True,False,False,,3683.0,Kroger Field,96,Kentucky,fbs,SEC,24.0,"[7, 3, 0, 14]",1.0,1498.0,1507.0,2649,Toledo,fbs,Mid-American,16.0,"[0, 2, 0, 14]",0.0,1454.0,1445.0,4.645077771761659,,,401752670,-10.0,Bovada
401752806,2025,1,regular,2025-08-30T18:30:00.000Z,False,True,False,False,,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,27.0,"[7, 10, 10, 0]",0.5844941139221191,1800.0,1800.0,295,Old Dominion,fbs,Sun Belt,14.0,"[7, 0, 0, 7]",0.41550588607788086,1480.0,1480.0,3.9242669449124707,,,401752806,-23.0,Bovada
401752665,2025,1,regular,2025-08-30T19:30:00.000Z,False,True,False,False,,3697.0,Doak Campbell Stadium,52,Florida State,fbs,ACC,31.0,"[7, 10, 7, 7]",0.9667693972587585,1408.0,1477.0,333,Alabama,fbs,SEC,17.0,"[7, 0, 3, 7]",0.033230602741241455,1824.0,1755.0,4.8906927608722865,,,401752665,13.5,Bovada
401752669,2025,1,regular,2025-08-30T19:30:00.000Z,False,True,False,False,,3917.0,Sanford Stadium,61,Georgia,fbs,SEC,45.0,"[14, 10, 14, 7]",0.9931291341781616,1998.0,2053.0,276,Marshall,fbs,Sun Belt,7.0,"[0, 0, 0, 7]",0.006870865821838379,1574.0,1519.0,2.831958872682932,,,401752669,-38.5,Bovada
401762456,2025,1,regular,2025-08-30T19:30:00.000Z,False,True,False,False,,3985.0,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,10.0,"[10, 0, 0, 0]",0.015759259462356567,1193.0,1101.0,218,Temple,fbs,American Athletic,42.0,"[7, 21, 0, 14]",0.9842407405376434,1192.0,1284.0,3.8483313691960914,,,401762456,1.5,Bovada
401752807,2025,1,regular,2025-08-30T19:30:00.000Z,False,True,False,False,,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,46.0,"[10, 17, 12, 7]",0.9887898564338684,2063.0,2073.0,2440,Nevada,fbs,Mountain West,11.0,"[0, 3, 0, 8]",0.011210143566131592,1294.0,1284.0,3.706021586002457,,,401752807,-43.5,Bovada
401754616,2025,1,regular,2025-08-30T22:00:00.000Z,False,True,False,False,,3923.0,Scott Stadium,258,Virginia,fbs,ACC,48.0,"[7, 21, 14, 6]",0.9922709465026855,1404.0,1521.0,324,Coastal Carolina,fbs,Sun Belt,7.0,"[0, 0, 7, 0]",0.007729053497314453,1379.0,1262.0,3.3129902798197115,,,401754616,-13.5,Bovada
