id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,game_id,spread,provider_used
401426537,2022,1,regular,2022-09-02T00:00:00.000Z,False,True,False,False,47653.0,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,52,"[0, 24, 14, 14]",0.995361330261684,1404.0,1465.0,2348,Louisiana Tech,fbs,Conference USA,24,"[3, 7, 0, 14]",0.004638669738315948,1301.0,1240.0,2.5195936354,,,401426537,-20.5,consensus
401405064,2022,1,regular,2022-09-02T00:00:00.000Z,False,True,False,True,,3907.0,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,31,"[3, 7, 14, 7]",0.48506051458343835,1635.0,1631.0,213,Penn State,fbs,Big Ten,35,"[0, 21, 0, 14]",0.5149394854165616,1670.0,1674.0,9.5688027282,,,401405064,3.5,consensus
401405060,2022,1,regular,2022-09-02T01:00:00.000Z,False,True,False,False,44012.0,3953.0,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,38,"[7, 17, 14, 0]",0.998958161112331,1639.0,1691.0,166,New Mexico State,fbs,FBS Independents,0,"[0, 0, 0, 0]",0.0010418388876689555,1192.0,1140.0,1.1471103779,,,401405060,-36.0,consensus
401426330,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,21944.0,3918.0,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,20,"[0, 10, 0, 10]",0.006236711524411014,1390.0,1391.0,259,Virginia Tech,fbs,ACC,17,"[7, 0, 10, 0]",0.993763288475589,1412.0,1411.0,9.2340782584,,,401426330,6.0,consensus
401416591,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,73928.0,3936.0,Spartan Stadium,127,Michigan State,fbs,Big Ten,35,"[7, 14, 0, 14]",0.9802986088626432,1563.0,1613.0,2711,Western Michigan,fbs,Mid-American,13,"[3, 0, 10, 0]",0.019701391137356805,1538.0,1488.0,2.4084936095,,,401416591,-21.5,consensus
401411094,2022,1,regular,2022-09-02T23:30:00.000Z,False,True,False,False,,3982.0,Wallace Wade Stadium,150,Duke,fbs,ACC,30,"[10, 14, 3, 3]",0.998925178982461,1168.0,1240.0,218,Temple,fbs,American Athletic,0,"[0, 0, 0, 0]",0.0010748210175389739,1101.0,1029.0,2.0028841548,,,401411094,-9.5,consensus
401405061,2022,1,regular,2022-09-03T00:00:00.000Z,False,True,False,True,44357.0,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,23,"[3, 13, 0, 7]",0.10337689056222221,1330.0,1335.0,356,Illinois,fbs,Big Ten,20,"[7, 3, 7, 3]",0.8966231094377778,1584.0,1579.0,10.0629165175,,,401405061,-1.0,consensus
401403966,2022,1,regular,2022-09-03T02:00:00.000Z,False,True,False,False,47868.0,3726.0,Folsom Field,38,Colorado,fbs,Pac-12,13,"[3, 3, 0, 7]",0.002360425990669103,1387.0,1326.0,2628,TCU,fbs,Big 12,38,"[0, 7, 10, 21]",0.9976395740093309,1436.0,1497.0,3.1865666133,,,401403966,13.5,consensus
401405066,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,30223.0,3665.0,SECU Stadium,120,Maryland,fbs,Big Ten,31,"[7, 10, 7, 7]",0.9981603590115267,1496.0,1534.0,2084,Buffalo,fbs,Mid-American,10,"[0, 7, 0, 3]",0.0018396409884733345,1382.0,1344.0,1.8374388254,,,401405066,-24.0,consensus
401405069,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,35048.0,3615.0,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,21,"[7, 7, 7, 0]",0.24925488206915467,1443.0,1438.0,164,Rutgers,fbs,Big Ten,22,"[0, 6, 9, 7]",0.7507451179308453,1365.0,1370.0,4.8580219149,,,401405069,-9.0,consensus
401405067,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,109575.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,51,"[10, 13, 14, 14]",0.9983945856885186,1848.0,1918.0,36,Colorado State,fbs,Mountain West,7,"[0, 0, 0, 7]",0.0016054143114814234,1399.0,1329.0,1.1633229021,,,401405067,-31.0,consensus
401411096,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,51711.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,20,"[7, 0, 7, 6]",0.46254375423904664,1518.0,1522.0,152,NC State,fbs,ACC,21,"[14, 7, 0, 0]",0.5374562457609533,1632.0,1628.0,5.5237324644,,,401411096,12.5,consensus
401411095,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,40168.0,3792.0,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,61,"[14, 7, 0, 40]",0.287292522379776,1656.0,1648.0,153,North Carolina,fbs,ACC,63,"[7, 21, 13, 22]",0.712707477620224,1555.0,1563.0,4.6030352395,,,401411095,-3.0,consensus
401403971,2022,1,regular,2022-09-03T18:30:00.000Z,False,True,False,False,27143.0,1056.0,Rose Bowl,26,UCLA,fbs,Pac-12,45,"[7, 17, 7, 14]",0.9973608244449778,1667.0,1690.0,189,Bowling Green,fbs,Mid-American,17,"[10, 7, 0, 0]",0.002639175555022244,1210.0,1187.0,3.3311599769,,,401403971,-24.0,consensus
401426542,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,37526.0,3604.0,Alamodome,2636,UTSA,fbs,Conference USA,35,"[0, 14, 7, 3, 3, 8, 0]",0.2888714054420264,1512.0,1515.0,248,Houston,fbs,American Athletic,37,"[0, 7, 0, 17, 3, 8, 2]",0.7111285945579736,1620.0,1617.0,6.359814692,,,401426542,3.5,consensus
401403855,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,74751.0,3887.0,Razorback Stadium,8,Arkansas,fbs,SEC,31,"[7, 7, 10, 7]",0.8333397474629864,1626.0,1646.0,2132,Cincinnati,fbs,American Athletic,24,"[0, 0, 17, 7]",0.16666025253701355,1801.0,1781.0,5.6882250154,,,401403855,-6.5,consensus
401415211,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,20574.0,3984.0,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,40,"[10, 7, 7, 10, 3, 3]",0.8817378376353331,1409.0,1411.0,202,Tulsa,fbs,American Athletic,37,"[3, 17, 7, 7, 3, 0]",0.11826216236466691,1502.0,1500.0,8.4642633492,,,401415211,6.5,consensus
401426541,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,83173.0,3835.0,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,45,"[21, 7, 14, 3]",0.9989338092980733,1749.0,1786.0,2638,UTEP,fbs,Conference USA,13,"[0, 10, 0, 3]",0.0010661907019267058,1323.0,1286.0,1.193939711,,,401426541,-31.0,consensus
401403858,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,True,False,76490.0,5348.0,Mercedes-Benz Stadium,61,Georgia,fbs,SEC,49,"[7, 21, 14, 7]",0.9963343201839328,1980.0,2070.0,2483,Oregon,fbs,Pac-12,3,"[0, 3, 0, 0]",0.0036656798160673012,1574.0,1484.0,1.9145127895,,Chick-fil-A Kickoff,401403858,-16.0,consensus
401403967,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,34046.0,7311.0,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,20,"[0, 10, 10, 0]",0.05799312822709257,1535.0,1464.0,12,Arizona,fbs,Pac-12,38,"[10, 14, 7, 7]",0.9420068717729074,1306.0,1377.0,3.767920909,,,401403967,-6.5,consensus
401403860,2022,1,regular,2022-09-03T20:00:00.000Z,False,True,False,False,60533.0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,28,"[7, 14, 7, 0]",0.9968685336058157,1658.0,1670.0,2653,Troy,fbs,Sun Belt,10,"[0, 3, 0, 7]",0.003131466394184268,1347.0,1335.0,1.8714478899,,,401403860,-21.5,consensus
401415612,2022,1,regular,2022-09-03T20:00:00.000Z,False,True,False,False,31521.0,3886.0,Raymond James Stadium,58,South Florida,fbs,American Athletic,21,"[0, 7, 14, 0]",0.0005943815093277071,1284.0,1247.0,252,BYU,fbs,FBS Independents,50,"[28, 10, 9, 3]",0.9994056184906723,1648.0,1685.0,0.6523155927,,,401415612,11.5,consensus
401415212,2022,1,regular,2022-09-03T21:30:00.000Z,False,True,False,False,13260.0,3816.0,Mackay Stadium,2440,Nevada,fbs,Mountain West,38,"[14, 0, 24, 0]",0.990835492610437,1556.0,1585.0,326,Texas State,fbs,Sun Belt,14,"[0, 7, 0, 7]",0.009164507389562981,1270.0,1241.0,4.6552460126,,,401415212,2.0,consensus
401426540,2022,1,regular,2022-09-03T22:00:00.000Z,False,True,False,False,60113.0,477.0,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,66,"[7, 24, 28, 7]",0.9989509517858419,1487.0,1612.0,242,Rice,fbs,Conference USA,14,"[7, 7, 0, 0]",0.001049048214158077,1245.0,1120.0,1.2134471822,,,401426540,-32.5,consensus
401426538,2022,1,regular,2022-09-03T22:00:00.000Z,False,True,False,False,23074.0,3651.0,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,44,"[0, 21, 16, 7]",0.9989368141168526,1300.0,1427.0,2393,Middle Tennessee,fbs,Conference USA,7,"[0, 0, 7, 0]",0.001063185883147355,1445.0,1318.0,3.6476199239,,,401426538,-4.5,consensus
401426536,2022,1,regular,2022-09-03T22:00:00.000Z,False,True,False,False,20003.0,3876.0,Peden Stadium,195,Ohio,fbs,Mid-American,41,"[3, 10, 14, 14]",0.5274319180566435,1368.0,1371.0,2226,Florida Atlantic,fbs,Conference USA,38,"[10, 7, 0, 21]",0.47256808194335653,1488.0,1485.0,6.1891426149,,,401426536,6.0,consensus
401403859,2022,1,regular,2022-09-03T23:00:00.000Z,False,True,False,False,61139.0,3683.0,Kroger Field,96,Kentucky,fbs,SEC,37,"[7, 6, 17, 7]",0.9542845142867599,1670.0,1713.0,193,Miami (OH),fbs,Mid-American,13,"[7, 3, 3, 0]",0.045715485713240134,1516.0,1473.0,4.6791355129,,,401403859,-15.0,consensus
401404134,2022,1,regular,2022-09-03T23:00:00.000Z,False,True,False,False,21165.0,3654.0,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,38,"[7, 7, 10, 14]",0.5602139453285767,1647.0,1657.0,349,Army,fbs,FBS Independents,28,"[7, 7, 7, 7]",0.4397860546714233,1544.0,1534.0,6.8475451163,,,401404134,-1.5,consensus
401414778,2022,1,regular,2022-09-03T23:00:00.000Z,False,True,False,False,,4729.0,Yulman Stadium,2655,Tulane,fbs,American Athletic,42,"[7, 14, 21, 0]",0.9988098966314863,1444.0,1483.0,113,Massachusetts,fbs,FBS Independents,10,"[0, 10, 0, 0]",0.001190103368513662,1036.0,997.0,1.5112009663,,,401414778,-28.5,consensus
401403857,2022,1,regular,2022-09-03T23:00:00.000Z,False,True,False,False,90799.0,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,29,"[7, 7, 0, 15]",0.9882886881302856,1572.0,1576.0,254,Utah,fbs,Pac-12,26,"[7, 6, 6, 7]",0.011711311869714414,1790.0,1786.0,8.3777894375,,,401403857,2.5,consensus
401404157,2022,1,regular,2022-09-03T23:00:00.000Z,False,True,False,False,24051.0,3815.0,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,27,"[0, 3, 7, 14, 0, 3, 0, 0]",0.9056848747505264,1266.0,1280.0,2335,Liberty,fbs,FBS Independents,29,"[0, 10, 0, 14, 0, 3, 0, 2]",0.09431512524947361,1600.0,1586.0,9.0995471179,,,401404157,3.5,consensus
401403863,2022,1,regular,2022-09-03T23:30:00.000Z,False,True,False,False,78297.0,3994.0,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,35,"[0, 12, 16, 7]",0.9655667047066424,1486.0,1540.0,2247,Georgia State,fbs,Sun Belt,14,"[0, 7, 7, 0]",0.03443329529335759,1522.0,1468.0,7.1229849676,,,401403863,-12.5,consensus
401426539,2022,1,regular,2022-09-03T23:30:00.000Z,False,True,False,False,25306.0,3825.0,DATCU Stadium,249,North Texas,fbs,Conference USA,10,"[0, 10, 0, 0]",0.010566783889018312,1463.0,1366.0,2567,SMU,fbs,American Athletic,48,"[14, 17, 7, 10]",0.9894332161109817,1574.0,1671.0,1.6587657773,,,401426539,9.5,consensus
401404124,2022,1,regular,2022-09-03T23:30:00.000Z,False,True,False,False,106594.0,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,21,"[7, 0, 7, 7]",0.739877676265821,1932.0,1944.0,87,Notre Dame,fbs,FBS Independents,10,"[3, 7, 0, 0]",0.260122323734179,1826.0,1814.0,6.0088684122,,,401404124,-17.0,consensus
401403854,2022,1,regular,2022-09-03T23:30:00.000Z,False,True,False,False,98321.0,3657.0,Bryant-Denny Stadium,333,Alabama,fbs,SEC,55,"[17, 24, 14, 0]",0.9989477003929955,1979.0,2089.0,328,Utah State,fbs,Mountain West,0,"[0, 0, 0, 0]",0.001052299607004481,1555.0,1445.0,1.0529896034,,,401403854,-42.0,consensus
401403861,2022,1,regular,2022-09-03T23:30:00.000Z,False,True,False,False,54360.0,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,49,"[14, 14, 7, 14]",0.9989330858663735,1520.0,1583.0,235,Memphis,fbs,American Athletic,23,"[0, 3, 7, 13]",0.0010669141336264731,1490.0,1427.0,1.6818709266,,,401403861,-17.0,consensus
401404059,2022,1,regular,2022-09-04T00:00:00.000Z,False,True,False,False,94873.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,52,"[14, 10, 21, 7]",0.9987193798252806,1633.0,1700.0,2433,UL Monroe,fbs,Sun Belt,10,"[3, 0, 0, 7]",0.0012806201747194157,1207.0,1140.0,1.1051359615,,,401404059,-37.5,consensus
401411099,2022,1,regular,2022-09-04T00:00:00.000Z,False,True,False,True,37110.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,31,"[10, 7, 0, 14]",0.7885467733468751,1405.0,1484.0,97,Louisville,fbs,ACC,7,"[7, 0, 0, 0]",0.21145322665312494,1568.0,1489.0,5.0081396399,,,401411099,6.0,Bovada
401403973,2022,1,regular,2022-09-04T02:30:00.000Z,False,True,False,False,56112.0,3765.0,Husky Stadium,264,Washington,fbs,Pac-12,45,"[21, 10, 7, 7]",0.9964218179780534,1536.0,1577.0,2309,Kent State,fbs,Mid-American,20,"[7, 6, 0, 7]",0.0035781820219465965,1340.0,1299.0,1.6372223915,,,401403973,-23.5,consensus
401403969,2022,1,regular,2022-09-04T02:30:00.000Z,False,True,False,False,27732.0,3893.0,Reser Stadium,204,Oregon State,fbs,Pac-12,34,"[14, 10, 3, 7]",0.9925561231359975,1544.0,1593.0,68,Boise State,fbs,Mountain West,17,"[0, 0, 10, 7]",0.007443876864002497,1664.0,1615.0,3.9024209749,,,401403969,-1.5,consensus
401426543,2022,1,regular,2022-09-04T03:59:00.000Z,False,True,False,False,9346.0,7220.0,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,17,"[3, 7, 0, 7]",0.0027595677184021304,1223.0,1188.0,98,Western Kentucky,fbs,Conference USA,49,"[0, 21, 7, 21]",0.9972404322815979,1684.0,1719.0,2.8821611941,,,401426543,16.5,consensus
401403867,2022,1,regular,2022-09-04T23:30:00.000Z,False,True,True,False,68388.0,3493.0,Caesars Superdome,52,Florida State,fbs,ACC,24,"[0, 7, 10, 7]",0.445012236975574,1501.0,1504.0,99,LSU,fbs,SEC,23,"[3, 0, 7, 13]",0.554987763024426,1538.0,1535.0,5.7607369579,,Allstate Louisiana Kickoff,401403867,4.5,Bovada
401411101,2022,1,regular,2022-09-06T00:00:00.000Z,False,True,True,True,47712.0,5348.0,Mercedes-Benz Stadium,59,Georgia Tech,fbs,ACC,10,"[0, 3, 7, 0]",0.02866640603263182,1346.0,1317.0,228,Clemson,fbs,ACC,41,"[0, 14, 10, 17]",0.9713335939673682,1766.0,1795.0,1.9411586454,,Chick-fil-A Kickoff,401411101,24.5,consensus
401415613,2022,2,regular,2022-09-09T23:30:00.000Z,False,True,False,False,44412.0,3652.0,FBC Mortgage Stadium,2116,UCF,fbs,American Athletic,14,"[7, 7, 0, 0]",0.004410423558601751,1569.0,1552.0,97,Louisville,fbs,ACC,20,"[7, 0, 10, 3]",0.9955895764413982,1489.0,1506.0,6.8694968226,,,401415613,-5.5,consensus
401415214,2022,2,regular,2022-09-10T01:00:00.000Z,False,True,False,True,16157.0,3971.0,University Stadium (NM),167,New Mexico,fbs,Mountain West,14,"[0, 0, 0, 14]",0.0012552919764186319,1229.0,1226.0,68,Boise State,fbs,Mountain West,31,"[0, 10, 7, 14]",0.9987447080235814,1615.0,1618.0,4.1115509792,,,401415214,17.0,consensus
401405073,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,24622.0,3911.0,Ryan Field,77,Northwestern,fbs,Big Ten,23,"[0, 10, 6, 7]",0.17850033116765643,1381.0,1353.0,150,Duke,fbs,ACC,31,"[14, 7, 0, 10]",0.8214996688323436,1240.0,1268.0,6.7576191243,,,401405073,-10.0,consensus
401411103,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,17687.0,4246.0,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,28,"[3, 7, 18, 0]",0.24437573262953563,1468.0,1462.0,153,North Carolina,fbs,ACC,35,"[7, 14, 7, 7]",0.7556242673704644,1563.0,1569.0,7.5434631104,,,401411103,7.0,consensus
401426553,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,23551.0,3841.0,Michie Stadium,349,Army,fbs,FBS Independents,38,"[7, 14, 7, 7, 3]",0.9110705769083414,1534.0,1528.0,2636,UTSA,fbs,Conference USA,41,"[0, 14, 7, 14, 6]",0.08892942309165863,1515.0,1521.0,12.6351849584,,,401426553,2.0,consensus
401403876,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,51806.0,3636.0,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,40,"[7, 13, 6, 14]",0.9524685231081973,1616.0,1671.0,142,Missouri,fbs,SEC,12,"[3, 0, 3, 6]",0.047531476891802704,1465.0,1410.0,3.5648655556,,,401403876,-7.5,consensus
401403869,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,True,72437.0,3887.0,Razorback Stadium,8,Arkansas,fbs,SEC,44,"[7, 14, 0, 23]",0.9268661857172561,1646.0,1665.0,2579,South Carolina,fbs,SEC,30,"[3, 6, 7, 14]",0.0731338142827439,1540.0,1521.0,5.9351390399,,,401403869,-8.5,consensus
401403868,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,105213.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,19,"[3, 7, 3, 6]",0.8042297537741346,1700.0,1716.0,333,Alabama,fbs,SEC,20,"[10, 0, 0, 10]",0.19577024622586536,2089.0,2073.0,8.6341027912,,,401403868,21.0,consensus
401405079,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,100067.0,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,45,"[14, 10, 21, 0]",0.9989693384552342,1944.0,1957.0,2032,Arkansas State,fbs,Sun Belt,12,"[3, 6, 3, 0]",0.0010306615447658318,1262.0,1249.0,3.6769873049,,,401405079,-44.5,consensus
401405080,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,107306.0,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,46,"[14, 12, 14, 6]",0.9985686713383791,1674.0,1737.0,195,Ohio,fbs,Mid-American,10,"[0, 7, 0, 3]",0.0014313286616208787,1371.0,1308.0,3.2166519831,,,401405080,-28.0,consensus
401403879,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,24431.0,3973.0,FirstBank Stadium,238,Vanderbilt,fbs,SEC,25,"[3, 7, 8, 7]",0.15860086158641895,1431.0,1403.0,154,Wake Forest,fbs,ACC,45,"[14, 7, 14, 10]",0.841399138413581,1640.0,1668.0,3.2065768034,,,401403879,13.5,consensus
401411105,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,46422.0,3948.0,Hard Rock Stadium,2390,Miami,fbs,ACC,30,"[3, 7, 14, 6]",0.9950922479881926,1570.0,1596.0,2572,Southern Miss,fbs,Sun Belt,7,"[0, 7, 0, 0]",0.004907752011807376,1280.0,1254.0,4.5346466629,,,401411105,-27.5,consensus
401416597,2022,2,regular,2022-09-10T17:00:00.000Z,False,True,False,False,17205.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,24,"[7, 3, 0, 14]",0.0034433878007039172,1528.0,1477.0,6,South Alabama,fbs,Sun Belt,38,"[20, 11, 0, 7]",0.996556612199296,1351.0,1402.0,2.4732411207,,,401416597,-6.0,consensus
401416594,2022,2,regular,2022-09-10T18:00:00.000Z,False,True,False,True,12972.0,3919.0,Scheumann Stadium,2050,Ball State,fbs,Mid-American,30,"[10, 6, 7, 7]",0.5383819371002807,1294.0,1295.0,2711,Western Michigan,fbs,Mid-American,37,"[7, 7, 7, 16]",0.4616180628997193,1488.0,1487.0,8.0379169587,,,401416594,6.5,consensus
401404125,2022,2,regular,2022-09-10T18:30:00.000Z,False,True,False,False,77622.0,3855.0,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,21,"[0, 7, 0, 14]",0.01664993601609276,1814.0,1785.0,276,Marshall,fbs,Sun Belt,26,"[0, 9, 3, 14]",0.9833500639839072,1548.0,1577.0,6.3284420596,,,401404125,-20.5,consensus
401403878,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,92664.0,3795.0,Kyle Field,245,Texas A&M,fbs,SEC,14,"[0, 7, 7, 0]",0.11349672741282717,1708.0,1700.0,2026,App State,fbs,Sun Belt,17,"[0, 7, 7, 3]",0.8865032725871729,1648.0,1656.0,6.9552099408,,,401403878,-18.0,consensus
401403984,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,74001.0,347.0,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,14,"[0, 14, 0, 0]",0.886880438987158,1742.0,1728.0,265,Washington State,fbs,Pac-12,17,"[0, 7, 10, 0]",0.11311956101284204,1590.0,1604.0,6.2851718218,,,401403984,-17.5,consensus
401426545,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,12614.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,21,"[7, 7, 0, 7]",0.0003413686540470273,1211.0,1151.0,120,Maryland,fbs,Big Ten,56,"[21, 14, 14, 7]",0.999658631345953,1534.0,1594.0,0.5207249076,,,401426545,28.0,consensus
401403977,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,33647.0,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,41,"[13, 7, 7, 14]",0.9987440664210638,1650.0,1695.0,38,Colorado,fbs,Pac-12,10,"[0, 10, 0, 0]",0.0012559335789361636,1326.0,1281.0,2.0183975356,,,401403977,-17.5,consensus
