id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,game_id,spread,provider_used
401520162,2023,1,regular,2023-09-02T16:00:00.000Z,False,True,False,False,109480.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,30.0,"[7, 16, 7, 0]",0.9985490969984152,1916.0,1941.0,151,East Carolina,fbs,American Athletic,3.0,"[0, 0, 0, 3]",0.0014509030015847912,1506.0,1481.0,1.1721121152,,,401520162,-34.5,consensus
401520157,2023,1,regular,2023-09-02T16:00:00.000Z,False,True,False,False,69250.0,3793.0,Kinnick Stadium,2294,Iowa,fbs,Big Ten,24.0,"[14, 3, 0, 7]",0.8907619182743295,1665.0,1664.0,328,Utah State,fbs,Mountain West,14.0,"[0, 3, 3, 8]",0.10923808172567051,1395.0,1396.0,4.6995751296,,,401520157,-24.0,Bovada
401531387,2023,1,regular,2023-09-02T18:00:00.000Z,False,True,False,False,12456.0,3806.0,Lincoln Financial Field,218,Temple,fbs,American Athletic,24.0,"[0, 10, 6, 8]",0.5725468565105022,1262.0,1263.0,2006,Akron,fbs,Mid-American,21.0,"[7, 14, 0, 0]",0.4274531434894978,1269.0,1268.0,8.5013722326,,,401531387,-9.5,Bovada
401520180,2023,1,regular,2023-09-02T19:30:00.000Z,False,True,False,False,76224.0,347.0,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,38.0,"[7, 7, 14, 10]",0.9932720875442714,1637.0,1665.0,2084,Buffalo,fbs,Mid-American,17.0,"[7, 3, 0, 7]",0.0067279124557285686,1424.0,1396.0,2.7236732917,,,401520180,-24.0,consensus
401520151,2023,1,regular,2023-09-02T19:30:00.000Z,False,True,False,False,88043.0,3785.0,Jordan-Hare Stadium,2,Auburn,fbs,SEC,59.0,"[10, 21, 21, 7]",0.996945784251291,1564.0,1638.0,113,Massachusetts,fbs,FBS Independents,14.0,"[7, 0, 0, 7]",0.0030542157487090105,1122.0,1048.0,1.1621692079,,,401520151,-39.0,consensus
401523997,2023,1,regular,2023-09-02T19:30:00.000Z,False,True,False,False,67475.0,3765.0,Husky Stadium,264,Washington,fbs,Pac-12,56.0,"[0, 28, 7, 21]",0.9956741272816851,1673.0,1774.0,68,Boise State,fbs,Mountain West,19.0,"[6, 6, 7, 0]",0.00432587271831486,1641.0,1540.0,3.2106801679,,,401523997,-14.5,consensus
401520156,2023,1,regular,2023-09-02T19:30:00.000Z,False,True,False,True,50050.0,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,3.0,"[0, 3, 0, 0]",0.015602526587760375,1388.0,1389.0,194,Ohio State,fbs,Big Ten,23.0,"[7, 3, 10, 3]",0.9843974734122396,1904.0,1903.0,1.1559491153,,,401520156,27.5,consensus
401525824,2023,1,regular,2023-09-02T19:30:00.000Z,False,True,False,False,98017.0,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,37.0,"[7, 9, 21, 0]",0.8190307757940825,1766.0,1776.0,242,Rice,fbs,American Athletic,10.0,"[3, 0, 0, 7]",0.18096922420591754,1204.0,1194.0,3.4775047299,,,401525824,-35.5,Bovada
401520181,2023,1,regular,2023-09-02T19:30:00.000Z,False,True,False,False,15438.0,3796.0,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,41.0,"[7, 10, 14, 10]",0.43433474880389344,1628.0,1632.0,58,South Florida,fbs,American Athletic,24.0,"[14, 3, 7, 0]",0.5656652511961066,1253.0,1249.0,8.7474480458,,,401520181,-13.0,Bovada
401523991,2023,1,regular,2023-09-02T20:00:00.000Z,False,True,False,False,21350.0,3825.0,DATCU Stadium,249,North Texas,fbs,American Athletic,21.0,"[7, 14, 0, 0]",0.00334194677667614,1472.0,1357.0,25,California,fbs,Pac-12,58.0,"[14, 19, 15, 10]",0.9966580532233239,1437.0,1552.0,2.9698155665,,,401523991,9.0,consensus
401523996,2023,1,regular,2023-09-02T22:30:00.000Z,False,True,False,False,62916.0,477.0,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,66.0,"[21, 14, 7, 24]",0.9989598490882878,1713.0,1817.0,2440,Nevada,fbs,Mountain West,14.0,"[7, 0, 0, 7]",0.0010401509117121677,1324.0,1220.0,2.8434830947,,,401523996,-38.0,Bovada
401520175,2023,1,regular,2023-09-02T23:00:00.000Z,False,True,False,False,18914.0,3817.0,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,17.0,"[0, 3, 0, 14]",0.005563138130662999,1244.0,1255.0,349,Army,fbs,FBS Independents,13.0,"[0, 10, 0, 3]",0.994436861869337,1499.0,1488.0,6.3773981569,,,401520175,8.5,Bovada
401525819,2023,1,regular,2023-09-02T23:00:00.000Z,False,True,False,False,37862.0,4728.0,TDECU Stadium,248,Houston,fbs,Big 12,17.0,"[7, 3, 7, 0]",0.21996735273928036,1579.0,1580.0,2636,UTSA,fbs,American Athletic,14.0,"[7, 0, 0, 7]",0.7800326472607196,1605.0,1604.0,6.7941692021,,,401525819,0.0,consensus
401525817,2023,1,regular,2023-09-02T23:00:00.000Z,False,True,False,False,44945.0,4727.0,McLane Stadium,239,Baylor,fbs,Big 12,31.0,"[6, 7, 11, 7]",0.05664504481741026,1614.0,1559.0,326,Texas State,fbs,Sun Belt,42.0,"[14, 14, 7, 7]",0.9433549551825897,1294.0,1349.0,4.2753146056,,,401525817,-27.0,Bovada
401523990,2023,1,regular,2023-09-02T23:00:00.000Z,False,True,False,False,31497.0,5388.0,Canvas Stadium,36,Colorado State,fbs,Mountain West,24.0,"[3, 0, 0, 21]",0.019271430393154952,1334.0,1290.0,265,Washington State,fbs,Pac-12,50.0,"[7, 10, 12, 21]",0.9807285696068451,1558.0,1602.0,3.2613077584,,,401523990,8.5,Bovada
401520173,2023,1,regular,2023-09-02T23:00:00.000Z,False,True,False,False,97560.0,3795.0,Kyle Field,245,Texas A&M,fbs,SEC,52.0,"[7, 28, 7, 10]",0.9974375577304344,1586.0,1656.0,167,New Mexico,fbs,Mountain West,10.0,"[0, 7, 3, 0]",0.00256244226956559,1187.0,1117.0,2.5084096674,,,401520173,-38.0,Bovada
401520155,2023,1,regular,2023-09-02T23:30:00.000Z,False,True,False,False,48898.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,30.0,"[7, 0, 13, 10]",0.9030397471002468,1666.0,1664.0,2649,Toledo,fbs,Mid-American,28.0,"[3, 9, 7, 9]",0.09696025289975319,1496.0,1498.0,8.6001583941,,,401520155,-10.0,consensus
401525825,2023,1,regular,2023-09-02T23:30:00.000Z,False,True,False,False,26450.0,3984.0,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,35.0,"[0, 10, 7, 3, 7, 8]",0.42393210336945625,1409.0,1412.0,2641,Texas Tech,fbs,Big 12,33.0,"[17, 0, 0, 3, 7, 6]",0.5760678966305437,1588.0,1585.0,7.9085626634,,,401525825,13.5,consensus
401520149,2023,1,regular,2023-09-02T23:30:00.000Z,False,True,False,False,100077.0,3657.0,Bryant-Denny Stadium,333,Alabama,fbs,SEC,56.0,"[14, 14, 14, 14]",0.9984904999606786,1954.0,2029.0,2393,Middle Tennessee,fbs,Conference USA,7.0,"[0, 0, 7, 0]",0.0015095000393213764,1415.0,1340.0,3.3884154201,,,401520149,-39.5,Bovada
401520169,2023,1,regular,2023-09-02T23:30:00.000Z,False,True,False,False,110747.0,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,38.0,"[7, 7, 7, 17]",0.968856099743742,1833.0,1849.0,277,West Virginia,fbs,Big 12,15.0,"[0, 7, 0, 8]",0.031143900256258017,1438.0,1422.0,2.4347324546,,,401520169,-20.5,consensus
401520167,2023,1,regular,2023-09-02T23:30:00.000Z,False,True,True,False,68723.0,3628.0,Bank of America Stadium,153,North Carolina,fbs,ACC,31.0,"[7, 10, 14, 0]",0.9985540289015463,1539.0,1579.0,2579,South Carolina,fbs,SEC,17.0,"[7, 7, 0, 3]",0.00144597109845368,1580.0,1540.0,4.6146208498,,Duke’s Mayo Classic,401520167,2.5,consensus
401525467,2023,1,regular,2023-09-03T00:00:00.000Z,False,True,False,False,65632.0,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,36.0,"[2, 14, 14, 6]",0.8216968782978209,1378.0,1421.0,295,Old Dominion,fbs,Sun Belt,17.0,"[0, 10, 7, 0]",0.1783031217021791,1376.0,1333.0,5.6957590998,,,401525467,-17.0,Bovada
401531347,2023,1,regular,2023-09-03T00:00:00.000Z,False,True,False,False,26973.0,4729.0,Yulman Stadium,2655,Tulane,fbs,American Athletic,37.0,"[10, 14, 7, 6]",0.9986926451834698,1640.0,1671.0,6,South Alabama,fbs,Sun Belt,17.0,"[0, 10, 7, 0]",0.0013073548165302151,1490.0,1459.0,4.2314668364,,,401531347,-6.0,Bovada
401520152,2023,1,regular,2023-09-03T02:15:00.000Z,False,True,False,False,59006.0,3801.0,LaVell Edwards Stadium,252,BYU,fbs,Big 12,14.0,"[7, 0, 0, 7]",0.8412899458607378,1517.0,1544.0,2534,Sam Houston,fbs,Conference USA,0.0,"[0, 0, 0, 0]",0.1587100541392622,1500.0,1473.0,6.8429048806,,,401520152,-20.0,Bovada
401523995,2023,1,regular,2023-09-03T02:30:00.000Z,False,True,False,False,43705.0,1056.0,Rose Bowl,26,UCLA,fbs,Pac-12,27.0,"[7, 7, 0, 13]",0.7453632626419013,1622.0,1631.0,324,Coastal Carolina,fbs,Sun Belt,13.0,"[0, 6, 7, 0]",0.25463673735809866,1396.0,1387.0,6.6789667117,,,401523995,-15.5,Bovada
401520171,2023,1,regular,2023-09-03T16:00:00.000Z,False,True,False,True,53026.0,6577.0,SHI Stadium,164,Rutgers,fbs,Big Ten,24.0,"[7, 10, 7, 0]",0.9950029668604261,1288.0,1330.0,77,Northwestern,fbs,Big Ten,7.0,"[0, 0, 0, 7]",0.004997033139573892,1338.0,1296.0,2.9200123837,,,401520171,-7.0,consensus
401532573,2023,1,regular,2023-09-03T19:30:00.000Z,False,True,False,False,20337.0,3935.0,CEFCU Stadium,23,San José State,fbs,Mountain West,17.0,"[0, 3, 0, 14]",0.000784855604403461,1412.0,1378.0,204,Oregon State,fbs,Pac-12,42.0,"[7, 14, 7, 14]",0.9992151443955966,1695.0,1729.0,2.5161361323,,,401532573,14.0,Bovada
401520182,2023,1,regular,2023-09-03T23:30:00.000Z,False,True,True,False,65429.0,4013.0,Camping World Stadium,52,Florida State,fbs,ACC,45.0,"[7, 7, 10, 21]",0.9959757023157687,1732.0,1792.0,99,LSU,fbs,SEC,24.0,"[7, 10, 0, 7]",0.004024297684231293,1747.0,1687.0,6.1090529542,,Camping World Kickoff,401520182,2.5,consensus
401525468,2023,1,regular,2023-09-05T00:00:00.000Z,False,True,False,True,31638.0,3982.0,Wallace Wade Stadium,150,Duke,fbs,ACC,28.0,"[3, 3, 7, 15]",0.6312020012434084,1518.0,1592.0,228,Clemson,fbs,ACC,7.0,"[0, 7, 0, 0]",0.3687979987565916,1728.0,1654.0,7.0391063645,,,401525468,12.5,consensus
401520195,2023,2,regular,2023-09-08T23:30:00.000Z,False,True,False,False,45809.0,3833.0,Memorial Stadium,2305,Kansas,fbs,Big 12,34.0,"[14, 14, 6, 0]",0.982372535709815,1415.0,1455.0,356,Illinois,fbs,Big Ten,23.0,"[0, 7, 8, 8]",0.017627464290185024,1664.0,1624.0,3.8533834293,,,401520195,-4.0,Bovada
401520216,2023,2,regular,2023-09-09T15:00:00.000Z,False,True,False,False,28363.0,3630.0,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,36.0,"[3, 21, 3, 9]",0.956853765264342,1608.0,1618.0,238,Vanderbilt,fbs,SEC,20.0,"[0, 14, 0, 6]",0.04314623473565804,1327.0,1317.0,4.7702379432,,,401520216,-9.5,Bovada
401520215,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,65632.0,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,17.0,"[0, 17, 0, 0]",0.02467880309159426,1421.0,1412.0,2509,Purdue,fbs,Big Ten,24.0,"[7, 10, 0, 7]",0.9753211969084057,1479.0,1488.0,7.5278059394,,,401520215,-1.5,Bovada
401525498,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,56508.0,3923.0,Scott Stadium,258,Virginia,fbs,ACC,35.0,"[7, 7, 21, 0]",0.8920745397236187,1339.0,1350.0,256,James Madison,fbs,Sun Belt,36.0,"[17, 0, 7, 12]",0.10792546027638128,1606.0,1595.0,6.3171327858,,,401525498,6.0,Bovada
401525436,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,56919.0,3670.0,Carter-Finley Stadium,152,NC State,fbs,ACC,24.0,"[0, 7, 10, 7]",0.0030141430969225203,1553.0,1528.0,87,Notre Dame,fbs,FBS Independents,45.0,"[3, 14, 7, 21]",0.9969858569030775,1819.0,1844.0,4.8174883994,,,401525436,7.0,Bovada
401520188,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,53241.0,3726.0,Folsom Field,38,Colorado,fbs,Pac-12,36.0,"[0, 13, 10, 13]",0.34603500105798846,1196.0,1288.0,158,Nebraska,fbs,Big Ten,14.0,"[0, 0, 7, 7]",0.6539649989420115,1522.0,1430.0,4.9202508833,,,401520188,-3.0,Bovada
401523999,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,43732.0,4727.0,McLane Stadium,239,Baylor,fbs,Big 12,13.0,"[0, 10, 3, 0]",0.3252578729597435,1559.0,1563.0,254,Utah,fbs,Pac-12,20.0,"[0, 3, 3, 14]",0.6747421270402565,1784.0,1780.0,5.7327451846,,,401523999,7.0,Bovada
401520191,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,92746.0,3917.0,Sanford Stadium,61,Georgia,fbs,SEC,45.0,"[0, 31, 14, 0]",0.9987889343592561,2033.0,2065.0,2050,Ball State,fbs,Mid-American,3.0,"[0, 0, 0, 3]",0.0012110656407439135,1305.0,1273.0,2.7195646677,,,401520191,-42.0,Bovada
401525829,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,51940.0,3636.0,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,42.0,"[7, 14, 7, 14]",0.9957161555474973,1740.0,1795.0,2653,Troy,fbs,Sun Belt,13.0,"[0, 10, 0, 3]",0.004283844452502739,1556.0,1501.0,4.7916115602,,,401525829,-15.0,Bovada
401526833,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,9207.0,3985.0,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,28.0,"[0, 7, 14, 7]",0.03439324067871298,1048.0,1043.0,193,Miami (OH),fbs,Mid-American,41.0,"[21, 7, 3, 10]",0.965606759321287,1316.0,1321.0,4.5470322852,,,401526833,7.0,Bovada
401525497,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,32637.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,48.0,"[17, 28, 3, 0]",0.997037584320941,1476.0,1581.0,2711,Western Michigan,fbs,Mid-American,7.0,"[7, 0, 0, 0]",0.0029624156790589717,1367.0,1262.0,3.6999302723,,,401525497,-24.5,Bovada
401520194,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,61500.0,3772.0,Jack Trice Stadium,66,Iowa State,fbs,Big 12,13.0,"[0, 3, 0, 10]",0.1341085705748727,1536.0,1533.0,2294,Iowa,fbs,Big Ten,20.0,"[3, 14, 3, 0]",0.8658914294251273,1664.0,1667.0,3.3632787579,,,401520194,3.5,Bovada
401520202,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,109482.0,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,35.0,"[7, 14, 14, 0]",0.9989398240559731,1941.0,1951.0,2439,UNLV,fbs,Mountain West,7.0,"[0, 0, 0, 7]",0.0010601759440268532,1350.0,1340.0,2.6325698399,,,401520202,-37.5,Bovada
401520201,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,48792.0,3948.0,Hard Rock Stadium,2390,Miami,fbs,ACC,48.0,"[7, 14, 10, 17]",0.9769251650199458,1481.0,1529.0,245,Texas A&M,fbs,SEC,33.0,"[10, 7, 9, 7]",0.02307483498005425,1656.0,1608.0,6.4937158987,,,401520201,2.5,Bovada
401520207,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,14851.0,3911.0,Ryan Field,77,Northwestern,fbs,Big Ten,38.0,"[7, 0, 21, 10]",0.9913348271383452,1296.0,1390.0,2638,UTEP,fbs,Conference USA,7.0,"[7, 0, 0, 0]",0.008665172861654802,1370.0,1276.0,5.1737392892,,,401520207,-1.0,Bovada
401520214,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,30000.0,4729.0,Yulman Stadium,2655,Tulane,fbs,American Athletic,20.0,"[7, 10, 0, 3]",0.0508540891906328,1671.0,1621.0,145,Ole Miss,fbs,SEC,37.0,"[7, 3, 7, 20]",0.9491459108093672,1589.0,1639.0,6.5601920638,,,401520214,13.0,Bovada
401531395,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,49342.0,3604.0,Alamodome,2636,UTSA,fbs,American Athletic,20.0,"[3, 7, 7, 3]",0.9198435544139756,1604.0,1600.0,326,Texas State,fbs,Sun Belt,13.0,"[0, 10, 0, 3]",0.08015644558602442,1349.0,1353.0,7.7760483623,,,401531395,-14.0,Bovada
401531411,2023,2,regular,2023-09-09T20:00:00.000Z,False,True,False,False,38211.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,13.0,"[0, 10, 3, 0]",0.016215173997354115,1481.0,1443.0,276,Marshall,fbs,Sun Belt,31.0,"[0, 10, 0, 21]",0.9837848260026458,1542.0,1580.0,6.7296690237,,,401531411,3.0,Bovada
401520184,2023,2,regular,2023-09-09T20:00:00.000Z,False,True,False,False,73173.0,3887.0,Razorback Stadium,8,Arkansas,fbs,SEC,28.0,"[7, 7, 7, 7]",0.9987026109024985,1624.0,1641.0,2309,Kent State,fbs,Mid-American,6.0,"[3, 3, 0, 0]",0.0012973890975015445,1262.0,1245.0,6.4974422908,,,401520184,-38.5,Bovada
